name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Kericho, Kenya",2021-01-20,28.2,12.6,19.9,28.6,12.6,19.9,12.6,66.9,0,0,0,,0,0,33.8,18.4,356.6,1013.3,35.8,30,292,25.2,10,,2021-01-20T06:45:51,2021-01-20T18:54:01,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63708099999,remote"
"Kericho, Kenya",2021-01-21,28,14.3,22,29.7,14.3,22.3,17,74.5,0,0,0,,0,0,22.3,20.5,207.7,1014.9,57.6,15.4,268.3,23.3,9,,2021-01-21T06:46:09,2021-01-21T18:54:18,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-01-22,27,14.6,22.3,27.9,14.6,22.5,17.1,73.3,0.3,100,8.33,rain,0,0,26.6,13,213.3,1014.8,82.5,11,270,23.2,9,,2021-01-22T06:46:26,2021-01-22T18:54:33,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-01-23,29,18,23,29.5,18,23.1,18.3,77.2,0.5,100,16.67,rain,0,0,28.1,20.5,243.8,1014.6,64.3,10,249.6,21.6,9,,2021-01-23T06:46:42,2021-01-23T18:54:48,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999"
"Kericho, Kenya",2021-01-24,29.1,17,22.1,28.6,17,22.1,16.7,74.8,0.1,100,4.17,rain,0,0,23.8,25.9,179.4,1014.7,66.2,12.1,264.8,22.9,9,,2021-01-24T06:46:57,2021-01-24T18:55:02,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-01-25,28,17,22.5,29.7,17,22.7,17.4,75,0.5,100,8.33,rain,0,0,26.3,27.7,240.7,1015.3,75.2,10,289.5,25.1,9,,2021-01-25T06:47:12,2021-01-25T18:55:15,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-01-26,29.1,17.1,22.6,28.4,17.1,22.5,14.6,65.3,0.4,100,4.17,rain,0,0,24.1,18.4,237.8,1015.5,57.9,10,325.7,28,10,,2021-01-26T06:47:26,2021-01-26T18:55:28,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-01-27,29.2,17,23,29.1,17,23,15.8,68,0,0,0,,0,0,21.2,24.1,282.9,1014.5,24.3,10,315.1,27.2,10,,2021-01-27T06:47:39,2021-01-27T18:55:39,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-01-28,31,17,24.1,30.1,17,23.8,14,57.7,0,0,0,,0,0,32.8,22.3,230,1014.8,31.7,10.4,295.6,25.4,10,,2021-01-28T06:47:51,2021-01-28T18:55:50,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999"
"Kericho, Kenya",2021-01-29,31,18,24.6,30.6,18,24.5,15.7,61.1,0.2,100,4.17,rain,0,0,22.7,22.3,251.7,1015.3,25.4,10.4,283.3,24.6,9,,2021-01-29T06:48:03,2021-01-29T18:56:00,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HKKI,63708099999"
"Kericho, Kenya",2021-01-30,30.1,17,24.1,29.5,17,24,16,64.2,0.3,100,4.17,rain,0,0,23.4,24.1,202.7,1015,34.2,10,308.4,26.6,10,,2021-01-30T06:48:13,2021-01-30T18:56:09,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-01-31,31,13.4,21.1,30.6,13.4,21,11.1,56.5,0,0,0,,0,0,28.1,24.1,151.7,1013,65.4,10,325.6,28,10,,2021-01-31T06:48:23,2021-01-31T18:56:17,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-02-01,31.1,11.7,21.5,29.4,11.7,21,7,41.2,0,0,0,,0,0,27,25.9,153.5,1014.2,69,10,323.8,28.2,10,,2021-02-01T06:48:32,2021-02-01T18:56:25,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-02-02,29.1,13.8,22.2,28.9,13.8,22.1,11.4,52.1,0.2,100,8.33,rain,0,0,32,31.7,205.9,1016.1,63.9,10,285.5,24.7,10,,2021-02-02T06:48:41,2021-02-02T18:56:31,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-02-03,29.8,15.9,22.7,29.5,15.9,22.6,13.1,56.7,0,0,0,,0,0,25.6,33.5,221.3,1015.5,31.9,11,274.2,23.6,9,,2021-02-03T06:48:48,2021-02-03T18:56:37,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-02-04,31,15,22.3,30.3,15,22.2,13.2,58.6,0,0,0,,0,0,32,24.1,176.3,1014.9,44.6,10,294.3,25.5,10,,2021-02-04T06:48:55,2021-02-04T18:56:42,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-02-05,30,15.2,22.5,30,15.2,22.4,12.4,54.8,0,0,0,,0,0,30.2,24.1,215,1014.5,32.1,10,301.2,26.1,10,,2021-02-05T06:49:00,2021-02-05T18:56:46,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-02-06,25.1,15.6,20.1,25.1,15.6,20.1,14.2,70.7,3.8,100,33.33,rain,0,0,40,9,302.4,1013.5,65.1,,233.2,20,8,,2021-02-06T06:49:05,2021-02-06T18:56:50,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"Kericho, Kenya",2021-02-07,28,16.3,20.8,28.9,16.3,21,16.1,76.3,7.9,100,45.83,rain,0,0,36,24.1,239.3,1013.5,76.7,10.2,245.6,21.2,9,,2021-02-07T06:49:10,2021-02-07T18:56:52,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-02-08,29,16.5,22.2,28.6,16.5,22.3,14.8,65.7,3.7,100,41.67,rain,0,0,26.3,24.1,219.8,1014,96,10,176,15.3,7,,2021-02-08T06:49:13,2021-02-08T18:56:54,0.88,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-02-09,30,16.8,22.2,30.8,16.8,22.4,15.6,68.5,9.5,100,20.83,rain,0,0,23,27.7,203.7,1013.1,85.2,10,209.7,18.1,8,,2021-02-09T06:49:15,2021-02-09T18:56:55,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-02-10,30,16.8,22.7,30.8,16.8,22.9,16.7,72,3.3,100,29.17,rain,0,0,23,18.4,177.5,1013.1,73.4,10,196.7,16.8,9,,2021-02-10T06:49:17,2021-02-10T18:56:55,0.95,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-02-11,23,16.8,19.4,23,16.8,19.4,15.6,79.4,5.4,100,66.67,rain,0,0,29.2,25.9,203.2,1014.1,96.5,10,160.3,13.7,5,,2021-02-11T06:49:18,2021-02-11T18:56:54,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"HKKI,remote"
"Kericho, Kenya",2021-02-12,27,16.3,21.1,28.1,16.3,21.2,15.8,73.7,0.9,100,8.33,rain,0,0,24.1,27.7,6.7,1012.7,81.8,10,245,21.1,9,,2021-02-12T06:49:19,2021-02-12T18:56:53,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-02-13,26,17,22,26,17,22,17.4,75.5,6.6,100,25,rain,0,0,30.6,22.3,225,1014.5,80.4,10,204,17.6,8,,2021-02-13T06:49:18,2021-02-13T18:56:51,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-02-14,29,17.8,23.6,29.8,17.8,23.8,16.5,66.1,0.4,100,4.17,rain,0,0,22,16.6,123.9,1015.2,88.1,10,239.3,20.7,8,,2021-02-14T06:49:17,2021-02-14T18:56:48,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-02-15,31.1,19,24.3,31.5,19,24.4,17.4,67.4,2.7,100,12.5,rain,0,0,24.8,22.3,233.3,1013,48.9,10,277.4,23.9,10,,2021-02-15T06:49:15,2021-02-15T18:56:44,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-02-16,28,21.1,24.2,29.7,21.1,24.5,19,73.4,4.9,100,20.83,rain,0,0,34.6,42.5,240.7,1014.2,75.4,10,259.2,22.4,10,,2021-02-16T06:49:12,2021-02-16T18:56:40,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999"
"Kericho, Kenya",2021-02-17,29.1,17,23.5,30.3,17,23.7,17.1,69.2,0,0,0,,0,0,26.3,29.5,240.5,1013.9,82.9,10,295.5,25.4,10,,2021-02-17T06:49:09,2021-02-17T18:56:34,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-02-18,28.1,15.3,21.7,30.2,15.3,22.1,17.3,76.6,1.2,100,33.33,rain,0,0,29.5,33.5,238.2,1014.8,93,10,275.1,23.7,10,,2021-02-18T06:49:04,2021-02-18T18:56:29,0.21,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-02-19,28,18.1,22.1,28.9,18.1,22.2,18.3,80.3,7.4,100,62.5,rain,0,0,29.2,20.5,273.9,1016,82.4,10,258.6,22.3,9,,2021-02-19T06:49:00,2021-02-19T18:56:22,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-02-20,28,15.1,21.4,28.2,15.1,21.5,16.3,75.4,2.6,100,37.5,rain,0,0,31.3,25.9,202,1014.8,90.6,11,261.7,22.6,9,,2021-02-20T06:48:54,2021-02-20T18:56:15,0.28,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-02-21,28,15.8,22.8,28.7,15.8,22.9,16.2,68.5,1,100,37.5,rain,0,0,28.4,25.9,202.4,1015,87.8,9,241.2,20.7,9,,2021-02-21T06:48:48,2021-02-21T18:56:07,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-02-22,27,15.7,20,27.9,15.7,20.1,16,78.6,5.9,100,29.17,rain,0,0,34.9,18.4,42.3,1016.6,86.8,11.1,195.2,16.8,8,,2021-02-22T06:48:41,2021-02-22T18:55:59,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-02-23,27,14.3,19.4,27.7,14.3,19.4,14,73.2,1.9,100,33.33,rain,0,0,29.2,31.7,345.9,1014.3,82.1,9.8,249.8,21.6,9,,2021-02-23T06:48:34,2021-02-23T18:55:50,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-02-24,28,14.7,21,29.2,14.7,21.1,14.7,70.4,0.1,100,4.17,rain,0,0,28.4,31.7,292.8,1014.3,93.7,11.8,294.5,25.5,10,,2021-02-24T06:48:26,2021-02-24T18:55:40,0.4,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-02-25,28.3,14.5,21.7,27.4,14.5,21.5,13.1,62.4,0,0,0,,0,0,20.2,11.2,4.2,1012.9,96,10,288.2,24.8,10,,2021-02-25T06:48:17,2021-02-25T18:55:30,0.44,Overcast,Cloudy skies throughout the day.,cloudy,"63708099999,remote"
"Kericho, Kenya",2021-02-26,29.1,13.6,22.9,28.9,13.6,22.9,15.4,66.1,0.2,100,8.33,rain,0,0,23,25.9,240.7,1014,32.2,11.7,308.1,26.6,10,,2021-02-26T06:48:08,2021-02-26T18:55:19,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-02-27,30,17,23.8,30.4,17,23.8,16.3,65.9,0,0,0,,0,0,31,24.1,241.3,1014.5,22.6,10,332.6,28.7,10,,2021-02-27T06:47:58,2021-02-27T18:55:07,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999"
"Kericho, Kenya",2021-02-28,30,18,24.2,31.3,18,24.5,17.1,66.5,0,0,0,,0,0,23,27.7,236.5,1013.8,24.4,10.4,324,28.1,10,,2021-02-28T06:47:47,2021-02-28T18:54:56,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999"
"Kericho, Kenya",2021-03-01,32,18,25.2,31.3,18,25,15.5,59.3,0,0,0,,0,0,22,18.4,252.6,1013,45,10,276.5,23.9,10,,2021-03-01T06:47:37,2021-03-01T18:54:43,0.57,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-03-02,33,22,26.7,33,22,26.7,15.8,53.1,0,0,0,,0,0,31.7,18.4,236.3,1012.5,62.2,10.9,307.6,26.7,10,,2021-03-02T06:47:25,2021-03-02T18:54:30,0.61,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-03-03,30.9,18.8,25,30.8,18.8,25.2,17.1,63.3,1.4,100,16.67,rain,0,0,28.4,27.7,241.1,1013.1,72.4,10,265.8,22.9,10,,2021-03-03T06:47:13,2021-03-03T18:54:17,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-03-04,30,16.4,24.7,30.3,16.4,24.9,16.9,63.7,1.3,100,4.17,rain,0,0,30.2,31.7,227.4,1014,61.2,10,285.2,24.7,10,,2021-03-04T06:47:01,2021-03-04T18:54:03,0.68,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-03-05,30,17.9,24,30.4,17.9,24.3,17.4,68.2,14,100,33.33,rain,0,0,36,43.2,215.8,1014.3,67.9,10.6,256,21.9,10,,2021-03-05T06:46:48,2021-03-05T18:53:49,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-03-06,31,17,23.6,31.4,17,23.7,16.1,64.4,0.6,100,8.33,rain,0,0,25.6,33.5,234,1014.1,56.4,10,285.5,24.7,10,,2021-03-06T06:46:35,2021-03-06T18:53:34,0.75,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-03-07,30,15.4,24,31.4,15.4,24.3,17.6,69.3,0.2,100,8.33,rain,0,0,32.4,20.5,237.7,1014.2,40.3,10,288,24.8,9,,2021-03-07T06:46:21,2021-03-07T18:53:19,0.79,"Rain, Partially cloudy",Clearing in the afternoon with rain in the morning and afternoon.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-03-08,29,19,23.5,30.3,19,23.9,18.6,75.1,1.8,100,16.67,rain,0,0,42.5,33.5,259.5,1014.5,54.8,10,293.4,25.4,10,,2021-03-08T06:46:07,2021-03-08T18:53:03,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-03-09,29,18,23.2,29.8,18,23.4,17.5,72.8,0.9,100,12.5,rain,0,0,40,31.7,244.3,1016,52.2,10,299.2,25.9,10,,2021-03-09T06:45:53,2021-03-09T18:52:48,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999"
"Kericho, Kenya",2021-03-10,31,13.4,24.1,30.4,13.4,24.1,16.8,67.2,0,0,0,,0,0,26.6,25.9,244.4,1014.9,33.1,10.5,340.4,29.5,10,,2021-03-10T06:45:38,2021-03-10T18:52:32,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-03-11,33,18,25.3,31.7,18,24.8,13.9,54.9,0,0,0,,0,0,22,25.9,214.8,1013.4,29.9,10,345,29.7,10,,2021-03-11T06:45:23,2021-03-11T18:52:15,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999"
"Kericho, Kenya",2021-03-12,35,18,26.5,32.6,18,25.6,9.1,37.6,0,0,0,,0,0,30.6,31.7,70.9,1012.2,53.6,11,343.6,29.7,10,,2021-03-12T06:45:08,2021-03-12T18:51:58,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-03-13,35,18,26.4,32.7,18,25.7,9.7,38.6,0,0,0,,0,0,29.5,24.1,153.5,1012.4,69.2,10,328.2,28.5,10,,2021-03-13T06:44:52,2021-03-13T18:51:41,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-03-14,33,17,25.4,32.4,17,25.3,15,54.6,0,0,0,,0,0,34.6,29.5,234.4,1013.3,51.6,10,311.4,26.9,10,,2021-03-14T06:44:36,2021-03-14T18:51:24,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999"
"Kericho, Kenya",2021-03-15,33,18.2,25.3,32,18.2,25.3,15.4,56.3,0.4,100,8.33,rain,0,0,36.4,27.7,249,1012.4,51.8,10,291.7,25.5,10,,2021-03-15T06:44:20,2021-03-15T18:51:07,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-03-16,32,18,23.6,31.3,18,23.5,15.8,64.7,3.2,100,20.83,rain,0,0,27,14.8,50,1013,66.9,10,233.3,20.2,9,,2021-03-16T06:44:04,2021-03-16T18:50:49,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999"
"Kericho, Kenya",2021-03-17,31,18.1,22.8,30.6,18.1,22.7,16.2,69.5,2.6,100,37.5,rain,0,0,22.3,33.5,186.8,1012.8,67.4,10.4,259.7,22.3,9,,2021-03-17T06:43:47,2021-03-17T18:50:31,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-03-18,29.1,14.7,22.5,30.3,14.7,22.8,16.9,72.4,0.4,100,16.67,rain,0,0,32.4,31.7,229.5,1014.3,67.1,10.7,265.5,23,10,,2021-03-18T06:43:30,2021-03-18T18:50:13,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-03-19,30,14.5,22.9,29.8,14.5,23.2,16.9,71.4,0.1,100,4.17,rain,0,0,24.5,25.9,220.3,1014,59.8,10.6,293.3,25.4,9,,2021-03-19T06:43:13,2021-03-19T18:49:55,0.19,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2021-03-20,30,18,23.1,30.4,18,23.2,17.1,72,4.2,100,25,rain,0,0,24.1,28.8,217.2,1013.2,62.7,10,268.8,23.3,10,,2021-03-20T06:42:56,2021-03-20T18:49:36,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999"
"Kericho, Kenya",2021-03-21,30,17.2,23.2,30.8,17.2,23.3,16.8,69.6,5.1,100,33.33,rain,0,0,26.6,20.5,228.7,1012.1,78.2,10,252.7,22,9,,2021-03-21T06:42:39,2021-03-21T18:49:18,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,remote"
