name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Kericho, Kenya",2024-09-01,29.1,11.9,21.6,28.4,11.9,21.5,13.4,62.9,1.1,100,25,rain,0,0,23.4,29.5,276.9,1018.2,76.4,17.8,211.3,18.4,8,10,2024-09-01T06:35:39,2024-09-01T18:41:58,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63709099999,63710099999,remote"
"Kericho, Kenya",2024-09-02,29,14.2,22.1,28,14.2,21.9,14.1,63.9,0.3,100,4.17,rain,0,0,23.8,18.3,189.1,1018.2,80.9,17.2,194.8,16.9,7,10,2024-09-02T06:35:19,2024-09-02T18:41:39,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HKKI,63708099999,63709099999,63710099999,remote"
"Kericho, Kenya",2024-09-03,30,11.9,21.8,29.7,11.9,21.7,15.1,69.1,2.3,100,29.17,rain,0,0,51.8,20.5,107.9,1016.9,59.3,17.9,254.2,21.9,9,10,2024-09-03T06:34:59,2024-09-03T18:41:20,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63709099999,63710099999"
"Kericho, Kenya",2024-09-04,27,12.7,20.2,27.5,12.7,20.3,15.5,76.1,8.2,100,41.67,rain,0,0,31.3,40.7,119,1017.5,73.3,16.8,203.2,17.4,7,30,2024-09-04T06:34:39,2024-09-04T18:41:00,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63709099999,63710099999,remote"
"Kericho, Kenya",2024-09-05,29.5,11.7,19.9,29.9,11.7,19.9,15.3,76.8,6.1,100,37.5,rain,0,0,20.9,22.3,121.7,1014.7,61.7,18.1,224.7,19.2,8,10,2024-09-05T06:34:18,2024-09-05T18:40:41,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63709099999,63710099999,remote"
"Kericho, Kenya",2024-09-06,30,13.7,21.5,29.4,13.7,21.4,14.8,68.3,2.6,100,33.33,rain,0,0,24.1,16.6,85.5,1017.9,80.5,17.5,189,16.4,7,10,2024-09-06T06:33:58,2024-09-06T18:40:21,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63709099999,63710099999,remote"
"Kericho, Kenya",2024-09-07,30,14.8,22,29.7,14.8,21.9,13.9,63.1,2.5,100,37.5,rain,0,0,23,18.4,119.3,1018.1,69.8,17.4,208.6,18,8,10,2024-09-07T06:33:37,2024-09-07T18:40:01,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63709099999,63710099999,remote"
"Kericho, Kenya",2024-09-08,31,12.2,21.1,30.6,12.2,21.1,14,66.6,1.2,100,20.83,rain,0,0,20.5,24,156.8,1017.6,58.6,18.3,251.5,21.7,8,10,2024-09-08T06:33:16,2024-09-08T18:39:41,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63709099999,63710099999,remote"
"Kericho, Kenya",2024-09-09,31,13.3,21.1,31,13.3,21.1,14.2,67.7,1.4,100,25,rain,0,0,23,29.5,133.6,1016.9,61.1,19.6,280.8,24.3,10,30,2024-09-09T06:32:55,2024-09-09T18:39:20,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63709099999,63710099999,remote"
"Kericho, Kenya",2024-09-10,32.1,12.7,21.7,31.3,12.7,21.5,13.8,64.6,0,0,0,rain,0,0,22.7,18.4,179.2,1016.5,47.8,19.3,272.9,23.4,9,10,2024-09-10T06:32:33,2024-09-10T18:39:00,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,63709099999,63710099999,remote"
"Kericho, Kenya",2024-09-11,33,10.9,23.1,30.9,10.9,22.8,13.1,59.1,0,0,0,,0,0,21.6,18.4,141.4,1015.9,24.4,16.8,276.1,23.9,10,10,2024-09-11T06:32:12,2024-09-11T18:38:39,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,63709099999,63710099999"
"Kericho, Kenya",2024-09-12,31,10.7,21.9,30.6,10.7,21.8,13.6,62.6,3.9,100,33.33,rain,0,0,22.3,20.5,163.8,1016.3,46.4,19.2,270.7,23.3,9,10,2024-09-12T06:31:50,2024-09-12T18:38:19,0.31,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"HKKI,63708099999,63709099999,63710099999,remote"
"Kericho, Kenya",2024-09-13,32,12.3,22.7,31,12.3,22.6,14.2,61.7,0.1,100,4.17,rain,0,0,55.4,29.5,71.8,1016.7,70.4,16.9,264.2,22.8,9,10,2024-09-13T06:31:28,2024-09-13T18:37:58,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HKKI,63708099999,63709099999,63710099999,remote"
"Kericho, Kenya",2024-09-14,32,10.8,22.2,30.1,10.8,22,12.6,59.2,0,0,0,,0,0,28.4,32.9,171.7,1017.1,35.4,19.6,274,23.7,9,10,2024-09-14T06:31:06,2024-09-14T18:37:37,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,63709099999,63710099999,remote"
"Kericho, Kenya",2024-09-15,31,10.4,22.2,29.3,10.4,22,12.4,58.5,0.8,100,16.67,rain,0,0,22,32.7,84.7,1016.8,51.4,19,276.1,23.7,10,10,2024-09-15T06:30:44,2024-09-15T18:37:16,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63709099999,63710099999,remote"
"Kericho, Kenya",2024-09-16,32,12.8,22,31.3,12.8,21.9,14.5,66.1,3.9,100,33.33,rain,0,0,21.6,36.3,133.2,1016.3,50.7,19.2,265.9,23.1,9,10,2024-09-16T06:30:22,2024-09-16T18:36:55,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63709099999,63710099999,remote"
"Kericho, Kenya",2024-09-17,31,12.8,20.3,31.4,12.8,20.3,14.8,73,9,100,58.33,rain,0,0,23.4,22.3,178.9,1017.4,56.1,19.6,257.2,22.2,9,10,2024-09-17T06:30:00,2024-09-17T18:36:35,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63709099999,63710099999,remote"
"Kericho, Kenya",2024-09-18,32,13.2,22.2,30.6,13.2,22,13.4,61.3,8.1,100,37.5,rain,0,0,26.3,21.9,171.7,1015.8,60.3,19,246.8,21.4,9,10,2024-09-18T06:29:38,2024-09-18T18:36:14,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63709099999,63710099999,remote"
"Kericho, Kenya",2024-09-19,31,12.2,21.4,31,12.2,21.4,14.3,66.2,6.7,100,41.67,rain,0,0,23.4,37.1,82.8,1014,44.1,17.8,242.6,20.7,9,10,2024-09-19T06:29:17,2024-09-19T18:35:53,0.54,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"HKKI,63708099999,63709099999,63710099999,remote"
"Kericho, Kenya",2024-09-20,27,14.6,20.6,28.5,14.6,20.7,16.3,77.5,9.6,100,33.33,rain,0,0,30.6,29.5,254.3,1016.1,74.5,17.8,212.6,18.3,8,10,2024-09-20T06:28:55,2024-09-20T18:35:32,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63709099999,63710099999,remote"
"Kericho, Kenya",2024-09-21,29,12.6,20.7,30.8,12.6,20.9,15.2,73.2,10,100,29.17,rain,0,0,23,20.5,172.8,1015.5,62.2,20,250.9,21.7,9,10,2024-09-21T06:28:33,2024-09-21T18:35:11,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63710099999,remote"
"Kericho, Kenya",2024-09-22,30,10.8,19.7,30,10.8,19.7,14,72,2.3,100,25,rain,0,0,25.9,20.5,186.8,1015.6,54.7,19.2,278.6,24.2,10,10,2024-09-22T06:28:11,2024-09-22T18:34:51,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63709099999,63710099999,remote"
"Kericho, Kenya",2024-09-23,29,13.3,20.7,28.6,13.3,20.7,14.7,70.6,10.1,100,41.67,rain,0,0,24.1,38.9,117.3,1016.2,56.1,18.6,217,18.7,8,10,2024-09-23T06:27:49,2024-09-23T18:34:30,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63709099999,63710099999,remote"
"Kericho, Kenya",2024-09-24,30,15.2,21.5,29.4,15.2,21.5,14.2,65,0.7,100,29.17,rain,0,0,24.5,18.4,127.1,1015.5,65.4,19.5,245.5,21.1,8,10,2024-09-24T06:27:28,2024-09-24T18:34:10,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63709099999,63710099999,remote"
"Kericho, Kenya",2024-09-25,30,12.2,21.2,30,12.2,21.3,14.9,69.5,3.7,100,29.17,rain,0,0,23,25.9,175.1,1016.3,38.9,17.8,273,23.8,9,10,2024-09-25T06:27:06,2024-09-25T18:33:50,0.75,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"HKKI,63708099999,63709099999,63710099999,remote"
