name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Kericho, Kenya",2020-01-11,28,11.7,22.1,29.6,11.7,22.4,17.3,76.4,1.6,100,29.17,rain,0,0,23.8,25.9,239,1016.5,30.8,13.6,250.2,21.7,8,,2020-01-11T06:42:21,2020-01-11T18:50:43,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"HKKI,63708099999,63710099999,remote"
"Kericho, Kenya",2020-01-12,26,12.8,19.2,26,12.8,19.2,16.1,83.2,24.3,100,79.17,rain,0,0,38.5,24.1,268.1,1018.2,61.8,15.5,213.2,18.2,9,,2020-01-12T06:42:45,2020-01-12T18:51:06,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"HKKI,63708099999,remote,63710099999"
"Kericho, Kenya",2020-01-13,27,13.8,20.3,27.7,13.8,20.3,16.9,82.7,18,100,75,rain,0,0,20.9,20.5,32,1018,64.7,13.5,114.8,9.7,4,,2020-01-13T06:43:09,2020-01-13T18:51:29,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"HKKI,63708099999,63710099999,remote"
"Kericho, Kenya",2020-01-14,28,14.2,21.3,30.7,14.2,21.5,17.4,80.5,5.3,100,33.33,rain,0,0,23,22.3,246.8,1016.5,66,15.7,246.8,21.4,8,,2020-01-14T06:43:32,2020-01-14T18:51:51,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63710099999"
"Kericho, Kenya",2020-01-15,31,13.1,22.9,31.4,13.1,23,16.1,68.4,0.3,100,12.5,rain,0,0,25.6,13,247.6,1015.8,41.8,14.9,261.2,22.4,9,,2020-01-15T06:43:54,2020-01-15T18:52:12,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"HKKI,63708099999,63710099999"
"Kericho, Kenya",2020-01-16,29,14.2,21.9,30.3,14.2,22.2,16.9,74.8,6.1,100,50,rain,0,0,22.3,33.5,211.9,1016.5,51,16.6,240.4,20.9,9,,2020-01-16T06:44:16,2020-01-16T18:52:33,0.7,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"HKKI,63708099999,63710099999"
"Kericho, Kenya",2020-01-17,29,15.3,22.9,29.5,15.3,23,17.2,72.5,0.3,100,12.5,rain,0,0,21.2,20.5,183.9,1016.3,70.8,16.2,212,18.4,7,,2020-01-17T06:44:37,2020-01-17T18:52:53,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HKKI,63708099999,63710099999,remote"
"Kericho, Kenya",2020-01-18,29,15.7,22.1,29.8,15.7,22.3,16.9,73.7,0.1,100,4.17,rain,0,0,24.1,24.1,240.4,1016,71.7,16.1,205.9,17.7,7,,2020-01-18T06:44:58,2020-01-18T18:53:12,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HKKI,63708099999,63710099999,remote"
"Kericho, Kenya",2020-01-19,28,14.1,22.3,29.7,14.1,22.5,17.5,75.4,0.6,100,25,rain,0,0,27.4,33.5,205.1,1017,62.4,16.7,259.8,22.4,10,,2020-01-19T06:45:17,2020-01-19T18:53:30,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63710099999,remote"
"Kericho, Kenya",2020-01-20,30,14.6,22.9,30.8,14.6,23.2,18,75.5,0.1,100,4.17,rain,0,0,26.3,33.4,211.3,1016.9,54,13.7,296.4,25.5,10,,2020-01-20T06:45:36,2020-01-20T18:53:48,0.84,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"HKKI,63708099999,63710099999"
"Kericho, Kenya",2020-01-21,30,12.7,22.1,30.4,12.7,22.3,16.2,71.2,0,0,0,,0,0,29.2,22.3,220.2,1015.9,33.1,14.5,247,21.4,10,,2020-01-21T06:45:55,2020-01-21T18:54:05,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,63710099999"
"Kericho, Kenya",2020-01-22,29,13.6,22.2,30.3,13.6,22.4,17,74.2,0,0,0,,0,0,21.6,25.9,233.7,1014.9,44.6,15.2,280.1,24.1,9,,2020-01-22T06:46:12,2020-01-22T18:54:21,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,63710099999,remote"
"Kericho, Kenya",2020-01-23,28.1,13.7,22.5,28.9,13.7,22.6,16.5,70,2.9,100,54.17,rain,0,0,19.1,20.5,191.6,1016,81.4,16.5,205.7,17.7,8,,2020-01-23T06:46:29,2020-01-23T18:54:36,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63710099999,remote"
"Kericho, Kenya",2020-01-24,28,16.7,22.5,29.2,16.7,22.6,16.8,71.3,0.3,100,12.5,rain,0,0,25.6,11.2,209,1018,76.5,14.3,174.4,15,8,,2020-01-24T06:46:45,2020-01-24T18:54:51,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"HKKI,63708099999,63710099999"
"Kericho, Kenya",2020-01-25,29,12.7,22.6,30.3,12.7,22.9,17.5,74.8,0.1,100,4.17,rain,0,0,27.4,20.5,291.6,1017.6,67.3,13.8,167.5,14.3,6,,2020-01-25T06:47:00,2020-01-25T18:55:05,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HKKI,63708099999,63710099999,remote"
"Kericho, Kenya",2020-01-26,27,16.7,21.9,28.5,16.7,22,17.8,78.9,4.6,100,41.67,rain,0,0,36,16.6,34.6,1016.6,80.6,16.8,195.6,17,8,,2020-01-26T06:47:15,2020-01-26T18:55:18,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63710099999,remote"
"Kericho, Kenya",2020-01-27,28,13.8,21.7,29.7,13.8,21.9,18.2,81.9,19.5,100,62.5,rain,0,0,30.6,29.5,221,1016.5,64,15.6,178.8,15.6,8,,2020-01-27T06:47:29,2020-01-27T18:55:30,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63710099999,remote"
"Kericho, Kenya",2020-01-28,26,15.3,20.8,26,15.3,20.8,17.6,83.2,15.5,100,54.17,rain,0,0,31.7,27.6,114.5,1017.1,70.3,16.1,125.2,10.7,6,,2020-01-28T06:47:42,2020-01-28T18:55:41,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63710099999,remote"
"Kericho, Kenya",2020-01-29,26,14.6,20,26,14.6,20,17.8,88.1,32.7,100,79.17,rain,0,0,31.7,16.6,238.6,1018,70.3,14,139.6,12.2,5,,2020-01-29T06:47:54,2020-01-29T18:55:52,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"HKKI,63708099999,63710099999,remote"
"Kericho, Kenya",2020-01-30,27,14.2,20.3,29.2,14.2,20.4,17.2,84.2,35.7,100,87.5,rain,0,0,31,18.4,268,1018.9,63.6,12.3,189.6,16.4,8,,2020-01-30T06:48:05,2020-01-30T18:56:02,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"HKKI,63708099999,63710099999,remote"
"Kericho, Kenya",2020-01-31,27,13.7,20.1,27.7,13.7,20.1,17.6,87.1,12.2,100,75,rain,0,0,28.8,24.1,290.6,1018.8,66,14.9,171.3,14.7,7,,2020-01-31T06:48:15,2020-01-31T18:56:11,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"HKKI,63708099999,63710099999"
"Kericho, Kenya",2020-02-01,25,14.3,19.8,25,14.3,19.8,17.8,88.6,5.3,100,54.17,rain,0,0,24.8,22.3,180.4,1019.8,74.6,13.7,122.2,10.5,4,,2020-02-01T06:48:25,2020-02-01T18:56:19,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"HKKI,63708099999,63710099999"
"Kericho, Kenya",2020-02-02,28,13.8,21.6,28.9,13.8,21.7,16.7,76.5,2,100,16.67,rain,0,0,29.2,22.2,161.6,1019,61.4,14.3,226.7,19.5,9,,2020-02-02T06:48:34,2020-02-02T18:56:26,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63710099999"
"Kericho, Kenya",2020-02-03,28,13.2,21.6,29.7,13.2,21.8,17.4,78.2,20.7,100,58.33,rain,0,0,35.6,24.1,243.2,1018.5,55.4,15.7,230.4,20,9,,2020-02-03T06:48:42,2020-02-03T18:56:32,0.31,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"HKKI,63708099999,63710099999"
"Kericho, Kenya",2020-02-04,27.8,13.7,22,29.7,13.7,22.2,18,79.1,2.7,100,29.17,rain,0,0,21.2,22.3,234.1,1017.8,68.7,13.1,272.4,23.6,9,,2020-02-04T06:48:49,2020-02-04T18:56:38,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63710099999"
"Kericho, Kenya",2020-02-05,28.1,15.2,21.9,28.3,15.2,21.9,17.8,78.7,1.8,100,37.5,rain,0,0,27,33.5,245.1,1018,61.7,13.3,262.6,22.7,9,,2020-02-05T06:48:56,2020-02-05T18:56:43,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"HKKI,63708099999,63710099999"
"Kericho, Kenya",2020-02-06,28,15.8,21.7,29.2,15.8,21.8,18.3,82.8,14.5,100,50,rain,0,0,27.7,27.7,211.6,1018.9,53.6,13.8,217,19,8,,2020-02-06T06:49:01,2020-02-06T18:56:47,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63710099999,remote"
"Kericho, Kenya",2020-02-07,29,9.8,21.9,29.5,9.8,22,16.3,73.8,0,0,0,,0,0,23.4,27.8,207.7,1018.1,31.4,14.3,317.2,27.4,10,,2020-02-07T06:49:06,2020-02-07T18:56:50,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,63710099999"
"Kericho, Kenya",2020-02-08,31,9.2,22.1,31,9.2,22.3,15.2,67.7,0,0,0,,0,0,25.6,20.5,194.8,1017.3,23.3,14.1,310.2,26.8,10,,2020-02-08T06:49:10,2020-02-08T18:56:52,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,63710099999,remote"
"Kericho, Kenya",2020-02-09,30,7.8,21,29.7,7.8,21,12.6,60.1,0,0,0,,0,0,22,22.3,128.6,1017.1,24.3,19.4,327.4,28.3,10,,2020-02-09T06:49:13,2020-02-09T18:56:54,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,63710099999,remote"
"Kericho, Kenya",2020-02-10,30,11.3,21.4,29.7,11.3,21.3,12.5,61.7,0,0,0,,0,0,25.2,25.9,313.6,1017.5,19.1,18.6,315,27.3,10,,2020-02-10T06:49:16,2020-02-10T18:56:54,0.54,Clear,Clear conditions throughout the day.,clear-day,"HKKI,63708099999,63710099999"
"Kericho, Kenya",2020-02-11,31,9.3,22.2,31,9.3,22.2,14.3,63.9,0.5,100,20.83,rain,0,0,19.4,29.5,220.8,1017,27.8,18.3,296.2,25.6,10,,2020-02-11T06:49:17,2020-02-11T18:56:54,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HKKI,63708099999,63710099999,remote"
"Kericho, Kenya",2020-02-12,30.1,13.3,22.5,30.5,13.3,22.5,15.4,65.9,4.3,100,25,rain,0,0,21.2,24.1,326.8,1015.9,61,17.1,284.3,24.6,9,,2020-02-12T06:49:18,2020-02-12T18:56:53,0.61,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"HKKI,63708099999,63710099999,remote"
"Kericho, Kenya",2020-02-13,29,15.2,23,30.8,15.2,23.4,17.9,75,16.9,100,37.5,rain,0,0,27.7,25.9,182.3,1016.3,61.6,14.5,220.9,19.1,9,,2020-02-13T06:49:18,2020-02-13T18:56:52,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63710099999,remote"
"Kericho, Kenya",2020-02-14,32,14.8,23.4,33.5,14.8,23.7,17.6,72.3,0.1,100,4.17,rain,0,0,34.2,45.6,111.7,1015.6,55.1,14.5,289.5,24.9,10,,2020-02-14T06:49:17,2020-02-14T18:56:49,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HKKI,63708099999,63710099999,remote"
"Kericho, Kenya",2020-02-15,33,11.7,22.2,31.2,11.7,22.2,15.1,68.2,0.4,100,16.67,rain,0,0,28.4,27.3,110.6,1016.1,38.1,16.6,268.3,23.2,9,,2020-02-15T06:49:16,2020-02-15T18:56:46,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HKKI,63708099999,63710099999,remote"
"Kericho, Kenya",2020-02-16,29,11.3,21.9,29.5,11.3,22,15.2,67.4,3.1,100,25,rain,0,0,19.8,22.2,125.1,1017,45.9,16.5,264.9,22.9,9,,2020-02-16T06:49:14,2020-02-16T18:56:42,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63710099999,remote"
"Kericho, Kenya",2020-02-17,31,13.2,23,31.4,13.2,23.3,16.3,68.7,12,100,33.33,rain,0,0,23.8,31.7,218.6,1016.2,41,12.8,269.9,23.2,10,,2020-02-17T06:49:11,2020-02-17T18:56:38,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63710099999,remote"
"Kericho, Kenya",2020-02-18,32.1,13.2,22.9,32.5,13.2,23.1,16.2,69.4,0.2,100,8.33,rain,0,0,23.4,24.1,227,1016,36.9,13.8,293.6,25.2,10,,2020-02-18T06:49:07,2020-02-18T18:56:33,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HKKI,63708099999,63710099999,remote"
"Kericho, Kenya",2020-02-19,30,13.2,23.3,31.4,13.2,23.5,17.4,72.3,4.9,100,20.83,rain,0,0,30.2,51.1,222.4,1016.7,45.9,13.2,292.9,25.5,10,,2020-02-19T06:49:03,2020-02-19T18:56:27,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63710099999,remote"
"Kericho, Kenya",2020-02-20,30,9.9,22.5,33.3,9.9,23,17.1,74,1.1,100,8.33,rain,0,0,25.9,27.7,218.3,1016.4,31.2,14.7,289.2,25.1,10,,2020-02-20T06:48:58,2020-02-20T18:56:20,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HKKI,63708099999,63710099999,remote"
"Kericho, Kenya",2020-02-21,30.1,14.7,23.5,35.2,14.7,24.3,19.1,78.1,0.9,100,20.83,rain,0,0,30.6,29.5,222,1016.2,37.8,13.4,285.8,24.7,10,,2020-02-21T06:48:52,2020-02-21T18:56:13,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"HKKI,63708099999,63710099999,remote"
"Kericho, Kenya",2020-02-22,31,14.1,24,33,14.1,24.6,19,75.1,0,0,0,,0,0,20.2,27.7,227.3,1015.6,54.1,13.1,272.8,23.5,9,,2020-02-22T06:48:46,2020-02-22T18:56:05,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,63710099999"
"Kericho, Kenya",2020-02-23,32,14.8,24.1,32.4,14.8,24.3,16,63.3,0.1,100,4.17,rain,0,0,27.7,40,283.3,1014.8,63.7,14.7,293.7,25.3,10,,2020-02-23T06:48:39,2020-02-23T18:55:56,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HKKI,63708099999,63710099999,remote"
"Kericho, Kenya",2020-02-24,31,14.6,24.7,30.1,14.6,24.6,14.3,55.3,1.5,100,16.67,rain,0,0,22,33.1,81.8,1015,70.3,14.9,274.8,23.8,10,,2020-02-24T06:48:31,2020-02-24T18:55:47,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63710099999"
"Kericho, Kenya",2020-02-25,29.1,12.3,22.6,30.4,12.3,22.8,16.2,69,1.3,100,29.17,rain,0,0,29.5,25.9,242.3,1016,76.7,15.5,267.7,23.3,10,,2020-02-25T06:48:23,2020-02-25T18:55:37,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63710099999"
"Kericho, Kenya",2020-02-26,29,16.6,23,29.5,16.6,23.1,17.9,75.2,10.3,100,62.5,rain,0,0,31,14.8,173.4,1015.9,79.9,12.3,221.4,19.2,9,,2020-02-26T06:48:14,2020-02-26T18:55:27,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"HKKI,63708099999,63710099999"
"Kericho, Kenya",2020-02-27,29,16.7,22.3,30.3,16.7,22.5,17.2,74,0.6,100,20.83,rain,0,0,34.6,25.9,315.5,1015.5,82.8,15.2,216.7,18.7,8,,2020-02-27T06:48:05,2020-02-27T18:55:16,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HKKI,63708099999,63710099999,remote"
"Kericho, Kenya",2020-02-28,29.1,13.7,22.2,31.4,13.7,22.5,17.4,75.9,6.1,100,37.5,rain,0,0,35.6,29.5,263.5,1016.3,52.2,15.1,293.1,25.3,10,,2020-02-28T06:47:55,2020-02-28T18:55:04,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63710099999"
"Kericho, Kenya",2020-02-29,30,12.6,22.9,30.4,12.6,23.1,17.2,72.7,0.9,100,33.33,rain,0,0,25.9,25.9,217,1016,64.8,14.1,285.1,24.6,10,,2020-02-29T06:47:44,2020-02-29T18:54:52,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63710099999"
"Kericho, Kenya",2020-03-01,28,14.2,21.8,30.1,14.2,22,17.9,79.9,1.7,100,33.33,rain,0,0,29.9,22.3,161.8,1015.6,70.2,16.6,268.1,23.1,9,,2020-03-01T06:47:33,2020-03-01T18:54:40,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63710099999,remote"
"Kericho, Kenya",2020-03-02,27,15.1,20.9,28.2,15.1,21,17.3,81.3,32.5,100,70.83,rain,0,0,36.4,25.9,31.9,1017.6,70,14.5,231.3,20,10,,2020-03-02T06:47:22,2020-03-02T18:54:26,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"HKKI,63708099999,63710099999,remote"
"Kericho, Kenya",2020-03-03,29,11.7,22.5,29.8,11.7,22.7,17,73.2,21.1,100,75,rain,0,0,39.2,18.4,225.4,1017.4,62.6,14.9,249.3,21.4,10,,2020-03-03T06:47:10,2020-03-03T18:54:13,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"HKKI,63708099999,63710099999"
"Kericho, Kenya",2020-03-04,28,12.8,20.6,29.2,12.8,20.8,17.3,82.8,14.3,100,66.67,rain,0,0,29.9,37.1,280.6,1019,61.4,13.8,250.8,21.8,9,,2020-03-04T06:46:57,2020-03-04T18:53:59,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"HKKI,63708099999,63710099999"
"Kericho, Kenya",2020-03-05,30,14.6,22,29.2,14.6,22,15.4,69.8,8.5,100,29.17,rain,0,0,23.4,18.4,221.1,1017.2,60.3,15.4,287.8,24.8,10,,2020-03-05T06:46:45,2020-03-05T18:53:45,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"HKKI,63708099999,63710099999,remote"
"Kericho, Kenya",2020-03-06,30,10.7,22.1,32.5,10.7,22.3,16,70.5,0.9,100,12.5,rain,0,0,26.3,27.7,273.4,1016.2,32.7,15.9,300.9,25.9,10,,2020-03-06T06:46:31,2020-03-06T18:53:30,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63710099999,remote"
"Kericho, Kenya",2020-03-07,31,15.1,23.4,32.4,15.1,23.6,17.1,70,0.1,100,4.17,rain,0,0,25.2,27.7,239.5,1015.4,67.9,12.9,274,23.5,9,,2020-03-07T06:46:18,2020-03-07T18:53:15,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HKKI,63708099999,63710099999"
"Kericho, Kenya",2020-03-08,31,16.2,24,32.4,16.2,24.3,17.9,70.5,19.2,100,37.5,rain,0,0,27.7,22.3,289.4,1014.6,60.3,11.4,284.6,24.5,10,,2020-03-08T06:46:03,2020-03-08T18:52:59,0.45,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"HKKI,63708099999,63710099999"
"Kericho, Kenya",2020-03-09,26,15.1,20.8,26,15.1,20.8,17.9,84.5,31.4,100,70.83,rain,0,0,34.2,25.9,242.1,1015.8,69.8,16.1,181.4,15.6,7,,2020-03-09T06:45:49,2020-03-09T18:52:43,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"HKKI,63708099999,63710099999,remote"
"Kericho, Kenya",2020-03-10,29.1,12.7,21.8,29.9,12.7,22,16.9,76,9.7,100,45.83,rain,0,0,29.5,20.5,211.1,1014.7,49.4,13.7,235.7,20.3,8,,2020-03-10T06:45:34,2020-03-10T18:52:27,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63710099999,remote"
"Kericho, Kenya",2020-03-11,30,13.8,22.7,31.3,13.8,23,18,77.1,3.7,100,41.67,rain,0,0,27.4,25.9,237.3,1014.3,61.1,13.7,290,25,10,,2020-03-11T06:45:19,2020-03-11T18:52:11,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63710099999"
"Kericho, Kenya",2020-03-12,28,13.8,21.2,30.1,13.8,21.4,17.8,82.1,7.6,100,54.17,rain,0,0,34.6,18.4,182.5,1015,63,17.3,249.2,21.5,9,,2020-03-12T06:45:04,2020-03-12T18:51:54,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"HKKI,63708099999,63710099999,remote"
"Kericho, Kenya",2020-03-13,27,15.2,21.2,28.5,15.2,21.3,17.8,82.2,21.6,100,50,rain,0,0,36,25.9,224.1,1015.8,70.6,17.1,208.8,18.1,8,,2020-03-13T06:44:48,2020-03-13T18:51:37,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,63710099999,remote"
"Kericho, Kenya",2020-03-14,28.1,13.2,21.5,30.2,13.2,21.7,17.6,79.5,2,100,33.33,rain,0,0,33.5,33.5,62.5,1016.2,52.8,16.2,244.1,21.1,8,,2020-03-14T06:44:32,2020-03-14T18:51:19,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"HKKI,63708099999,63710099999"
"Kericho, Kenya",2020-03-15,29,12.8,23,31.4,12.8,23.5,18.4,76.7,0.8,100,8.33,rain,0,0,29.2,25.9,229.4,1014.9,48.4,15.1,304.4,26.4,10,,2020-03-15T06:44:16,2020-03-15T18:51:02,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HKKI,63708099999,63710099999"
