name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Kericho, Kenya",2023-01-12,28,14.4,22.6,28.9,14.4,22.8,16.8,71.8,0.1,100,4.17,rain,0,0,28.8,31.7,255.2,1015.5,64.5,15.6,263.5,22.9,9,10,2023-01-12T06:42:53,2023-01-12T18:51:14,0.68,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-01-13,28,11,22,28,11,22.1,15.3,68.7,0.5,100,12.5,rain,0,0,29.2,25.9,239.9,1015.8,28.8,14.8,321,27.7,10,10,2023-01-13T06:43:17,2023-01-13T18:51:36,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-01-14,29,17,23.2,28.6,17,23.3,16.2,67.4,0.1,100,4.17,rain,0,0,33.5,25.9,224.9,1016,24.1,12.6,307.3,26.6,10,10,2023-01-14T06:43:40,2023-01-14T18:51:58,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HKKI,63708099999"
"Kericho, Kenya",2023-01-15,29,18,23.4,28.9,18,23.3,15.5,64.4,0,0,0,,0,0,28.1,25.9,227.2,1015,18.4,12.2,320.8,27.8,10,10,2023-01-15T06:44:02,2023-01-15T18:52:19,0.75,Clear,Clear conditions throughout the day.,clear-day,"HKKI,63708099999"
"Kericho, Kenya",2023-01-16,29.3,16.8,22.9,28.9,16.8,23,16.1,68.4,0,0,0,,0,0,27,25.9,234.6,1015.2,28.1,15.2,301.5,26.1,10,10,2023-01-16T06:44:23,2023-01-16T18:52:40,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-01-17,30,13.2,22.8,29.4,13.2,22.6,13.5,58.8,0,0,0,,0,0,24.1,24.1,228,1014.9,18.4,16.5,279.1,24,10,10,2023-01-17T06:44:44,2023-01-17T18:52:59,0.85,Clear,Clear conditions throughout the day.,clear-day,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-01-18,30.2,17.3,23.7,28.8,17.3,23.4,11.1,49.8,0,0,0,,0,0,37.4,29.5,297,1014.2,22.5,18.8,300.9,25.9,10,10,2023-01-18T06:45:05,2023-01-18T18:53:18,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-01-19,30,14,22.6,30.3,14,22.6,13.2,58.8,0,0,0,,0,0,33.1,33.5,238.7,1014.5,28,17.8,302.6,26,10,10,2023-01-19T06:45:24,2023-01-19T18:53:36,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-01-20,31,14.4,22.9,31.3,14.4,22.9,13.8,59.5,0,0,0,,0,0,37.4,25.9,214.1,1013.8,36.4,18.3,304.9,26.4,10,10,2023-01-20T06:45:43,2023-01-20T18:53:54,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-01-21,32,14.3,23.8,31.3,14.3,23.6,13.4,55.2,0,0,0,,0,0,30.2,24.1,197.4,1012.8,22.1,16.3,310.6,26.9,10,10,2023-01-21T06:46:01,2023-01-21T18:54:11,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-01-22,29,18,23.2,29.5,18,23.2,15,63.1,0,0,0,,0,0,37.1,33.5,250.4,1014.9,58.6,13.4,301.1,26,10,10,2023-01-22T06:46:18,2023-01-22T18:54:27,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999"
"Kericho, Kenya",2023-01-23,30,17,22.7,29.4,17,22.7,15.9,68.7,0,0,0,,0,0,25.2,33.5,259.1,1014.8,75.1,12.6,265.1,23.1,9,10,2023-01-23T06:46:35,2023-01-23T18:54:42,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999"
"Kericho, Kenya",2023-01-24,30.1,14.5,23.2,30,14.5,23.1,14.6,62.7,0.2,100,8.33,rain,0,0,27.7,24.1,230.4,1014.2,74.1,16.2,281.8,24.4,10,10,2023-01-24T06:46:51,2023-01-24T18:54:56,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-01-25,31,14.5,23.4,31.3,14.5,23.2,13.3,57.4,0,0,0,,0,0,20.9,27.7,240.4,1013,49.2,17.5,323.5,27.9,10,10,2023-01-25T06:47:06,2023-01-25T18:55:10,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-01-26,32.5,17,24.2,30.1,17,23.8,11.9,54.5,0.3,100,8.33,rain,0,0,25.6,27.7,321.4,1011.9,40.2,18.1,321.9,27.9,10,10,2023-01-26T06:47:20,2023-01-26T18:55:23,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-01-27,32.7,15,24,30.9,15,23.5,11.2,52.4,0,0,0,,0,0,26.6,25.9,181.3,1011.9,54.9,19,318.6,27.5,10,10,2023-01-27T06:47:34,2023-01-27T18:55:35,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-01-28,32,15,23.6,30.4,15,23.2,11.1,49.7,0,0,0,,0,0,23.8,25.9,204.3,1012.7,14.2,18,301.9,26.1,10,10,2023-01-28T06:47:46,2023-01-28T18:55:46,0.25,Clear,Clear conditions throughout the day.,clear-day,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-01-29,32,14,24.3,30.4,14,23.8,10.4,43.5,0,0,0,,0,0,33.5,18.4,203.3,1013.3,19.4,15.1,288.2,24.9,10,10,2023-01-29T06:47:58,2023-01-29T18:55:56,0.25,Clear,Clear conditions throughout the day.,clear-day,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-01-30,32.7,18,24.5,31,18,24,10.8,47.3,0,0,0,,0,0,31.3,24.1,244.2,1012.9,29.7,19,278.8,24,9,10,2023-01-30T06:48:09,2023-01-30T18:56:06,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-01-31,30.8,14.5,23.9,29.8,14.5,23.6,12.3,52.5,0.2,100,8.33,rain,0,0,36.4,24.1,232.5,1013.3,25,19.8,293.7,25.4,10,10,2023-01-31T06:48:20,2023-01-31T18:56:14,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-02-01,31,14.7,23.4,31,14.7,23.2,12.7,54.8,0.7,100,29.17,rain,0,0,37.4,33.5,263.6,1014.7,37.9,19.3,299.7,25.9,10,10,2023-02-01T06:48:29,2023-02-01T18:56:22,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-02-02,31,15,23.6,32.4,15,23.8,15.4,61.6,0,0,0,,0,0,43.2,33.5,223,1015.3,33,16.7,319.4,27.6,10,10,2023-02-02T06:48:38,2023-02-02T18:56:29,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-02-03,31,18,24.3,30.8,18,24.4,16.8,65.4,0,0,0,,0,0,28.4,33.5,263.1,1016.5,24.6,13,334.2,28.8,10,10,2023-02-03T06:48:45,2023-02-03T18:56:35,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999"
"Kericho, Kenya",2023-02-04,31,18,24.5,30.4,18,24.3,15.7,62.2,0,0,0,,0,0,32.8,38.9,236.5,1015.3,18.8,12,332.1,28.7,10,10,2023-02-04T06:48:52,2023-02-04T18:56:41,0.45,Clear,Clear conditions throughout the day.,clear-day,"HKKI,63708099999"
"Kericho, Kenya",2023-02-05,31.1,18,24.7,31.3,18,24.4,14.8,59.2,0.4,100,12.5,rain,0,0,41.8,29.5,253.5,1014.1,50.2,14.2,327.8,28.2,10,10,2023-02-05T06:48:59,2023-02-05T18:56:45,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-02-06,31.2,15,24.3,30.8,15,24.2,15.7,62.9,0,0,0,,0,0,44.3,29.5,234.3,1014.3,33.6,15.2,319.3,27.5,10,10,2023-02-06T06:49:04,2023-02-06T18:56:49,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-02-07,30,18.9,24.5,30.9,18.9,24.6,16.7,64,0,0,0,,0,0,37.4,31.7,227,1014.2,42.2,13.8,274.5,23.7,10,10,2023-02-07T06:49:09,2023-02-07T18:56:52,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-02-08,31.9,14.9,24.2,31.1,14.9,24.1,15.6,61.8,0,0,0,,0,0,37.8,33.5,301,1014.3,32.6,14.4,297.6,25.5,10,10,2023-02-08T06:49:12,2023-02-08T18:56:54,0.59,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-02-09,30.1,15,23.8,30.4,15,23.7,14.9,61,0,0,0,rain,0,0,40.7,35.3,222.5,1015.2,32,15.4,290.5,25.2,9,10,2023-02-09T06:49:15,2023-02-09T18:56:55,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-02-10,32.8,14.9,24.5,30.4,14.9,24.1,13.1,57.8,0,0,0,,0,0,31.3,24.1,259,1015.2,46.5,16.1,328.8,28.4,10,10,2023-02-10T06:49:18,2023-02-10T18:56:56,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-02-11,33,19.8,25.7,31.7,19.8,25.3,14.8,56.3,0,0,0,,0,0,31.3,24.1,226.4,1015.4,23.7,12.4,323.1,27.9,10,10,2023-02-11T06:49:19,2023-02-11T18:56:56,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999"
"Kericho, Kenya",2023-02-12,34,20,26.2,31.8,20,25.8,11.2,42.2,0,0,0,,0,0,34.9,27.7,217.7,1014.3,35.3,13.5,335.1,29,10,10,2023-02-12T06:49:20,2023-02-12T18:56:55,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-02-13,34.8,17.9,25.8,32.1,17.9,25.1,7.4,35.8,0,0,0,,0,0,27.4,18.4,238.9,1014.3,11.2,14.2,340.8,29.4,10,10,2023-02-13T06:49:19,2023-02-13T18:56:53,0.75,Clear,Clear conditions throughout the day.,clear-day,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-02-14,34,15.4,25.3,32,15.4,24.6,9.3,39.7,0,0,0,,0,0,32.4,27.7,222.3,1013.6,34.6,15.4,282.2,24.3,10,10,2023-02-14T06:49:18,2023-02-14T18:56:50,0.8,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-02-15,33,18,26.1,31.5,18,25.7,11.7,42,0.1,100,4.17,rain,0,0,22,24.1,248.9,1012.2,24.1,13.4,287.6,24.7,9,10,2023-02-15T06:49:17,2023-02-15T18:56:47,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-02-16,33,19,25.7,31.5,19,25.7,14.4,51.7,0.4,100,12.5,rain,0,0,32.4,40.7,204.1,1012.9,64.1,11.9,246.3,21.1,8,10,2023-02-16T06:49:14,2023-02-16T18:56:43,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-02-17,31,16.8,24.3,30.8,16.8,24.3,14.6,57.4,0,0,0,,0,0,36.7,40.7,225.5,1013.2,50,16.3,269.5,23.4,10,10,2023-02-17T06:49:11,2023-02-17T18:56:38,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-02-18,34,15.7,25,32.5,15.7,24.6,12,48,0,0,0,,0,0,37.1,29.5,195.8,1013,23.2,16.4,311.2,26.9,10,10,2023-02-18T06:49:08,2023-02-18T18:56:33,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-02-19,36,22,27.2,34.5,22,26.8,13.1,45.2,0,0,0,,0,0,34.9,25.9,236.4,1013.2,43.6,14.2,267.6,23.1,10,10,2023-02-19T06:49:03,2023-02-19T18:56:26,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999"
"Kericho, Kenya",2023-02-20,34,19,27.3,32.5,19,26.8,11.6,39.7,0,0,0,,0,0,40.3,33.5,244,1013.9,37.1,12.5,283.5,24.4,10,10,2023-02-20T06:48:58,2023-02-20T18:56:20,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999"
"Kericho, Kenya",2023-02-21,33,19.5,26.7,32,19.5,26.2,11.9,41.9,0.4,100,16.67,rain,0,0,25.9,29.5,227.2,1014,48.4,14.3,248.9,21.5,10,10,2023-02-21T06:48:52,2023-02-21T18:56:12,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-02-22,32,17.8,26.5,32.4,17.8,26.3,13.3,46,0,0,0,rain,0,0,33.8,31.7,225.1,1013.9,57.4,14.8,280,24.3,10,10,2023-02-22T06:48:45,2023-02-22T18:56:04,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-02-23,32,20.8,26,31.6,20.8,25.9,15.3,54,0,0,0,rain,0,0,43.9,33.5,231.4,1013.6,46.6,13.8,319.5,27.5,10,10,2023-02-23T06:48:38,2023-02-23T18:55:55,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-02-24,31.4,20.1,24.7,31.3,20.1,24.7,15.8,60,0.1,100,4.17,rain,0,0,35.6,25.9,231.7,1014.6,42,13.7,280,24.2,9,10,2023-02-24T06:48:31,2023-02-24T18:55:46,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-02-25,31.8,17,24.3,33.6,17,24.3,16.2,63.8,0.1,100,4.17,rain,0,0,41.8,31.7,283.6,1014.8,50.1,15.2,288.4,25,10,10,2023-02-25T06:48:22,2023-02-25T18:55:36,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-02-26,31,15.9,24.9,32.4,15.9,25,16.4,61.9,0,0,0,,0,0,41.8,33.5,235.5,1014.9,50.1,15,292.3,25.3,10,10,2023-02-26T06:48:13,2023-02-26T18:55:25,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-02-27,31,21,25.8,31.4,21,25.9,17.4,61.4,0,0,0,rain,0,0,28.8,33.5,230,1015.7,47.7,12.6,296.2,25.7,10,10,2023-02-27T06:48:04,2023-02-27T18:55:14,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999"
"Kericho, Kenya",2023-02-28,30,18.7,24,31.3,18.7,24.3,18,70.9,4.8,100,25,rain,0,0,34.6,34.5,228.6,1017.3,70.3,13.4,276.4,23.8,10,10,2023-02-28T06:47:54,2023-02-28T18:55:02,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-03-01,30,17.5,23.3,30.8,17.5,23.5,17,70,9.2,100,33.33,rain,0,0,38.9,29.5,220.8,1017,69.7,14.3,276.3,24.1,9,10,2023-03-01T06:47:43,2023-03-01T18:54:50,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-03-02,30.1,15.3,23,31.4,15.3,23.1,16.4,68.4,0.7,100,16.67,rain,0,0,36.4,33.5,204.7,1016.3,61.8,14.6,276,23.9,9,10,2023-03-02T06:47:32,2023-03-02T18:54:38,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-03-03,28,17.5,22.8,29.2,17.5,23,17.6,73.8,10.7,100,37.5,rain,0,0,33.1,31.7,240.2,1017,69.3,13.7,237.4,20.6,9,10,2023-03-03T06:47:20,2023-03-03T18:54:24,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-03-04,29.8,20,23.4,29.8,20,23.6,18,73.7,0.4,100,4.17,rain,0,0,32.8,27.7,254,1017.4,66.3,12.5,291.6,25.1,10,10,2023-03-04T06:47:08,2023-03-04T18:54:11,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HKKI,63708099999"
"Kericho, Kenya",2023-03-05,32,16.3,24.2,32.4,16.3,24.3,16.5,65.3,0,0,0,,0,0,32.8,29.5,231.1,1015.7,53.2,14.5,313.8,27.3,10,10,2023-03-05T06:46:56,2023-03-05T18:53:57,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-03-06,35,17.3,26.2,32.5,17.3,25.5,11.8,46.9,0,0,0,,0,0,40.7,18.4,260.8,1013.6,28.3,15.2,329,28.4,10,10,2023-03-06T06:46:43,2023-03-06T18:53:42,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-03-07,33.1,20,26.4,32,20,25.8,11.8,43.1,0,0,0,,0,0,32,20.5,250.7,1012.3,29.7,14.2,333,28.7,10,10,2023-03-07T06:46:29,2023-03-07T18:53:27,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-03-08,33,21,26.7,31.7,21,26.4,13,44.2,0,0,0,,0,0,40,18.4,206.7,1012.6,48.9,13,285.9,24.9,10,10,2023-03-08T06:46:15,2023-03-08T18:53:12,0.53,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-03-09,32,19,25.6,31.9,19,25.8,15.3,54.4,0.2,100,8.33,rain,0,0,57.6,47.9,229.5,1013.1,40.8,13.8,253.8,22.1,8,10,2023-03-09T06:46:01,2023-03-09T18:52:56,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-03-10,28,17.8,23.1,29.2,17.8,23.3,16.8,68.3,7.5,100,33.33,rain,0,0,31.7,27.7,238.6,1013.8,50.7,16.3,223.5,19.2,7,10,2023-03-10T06:45:47,2023-03-10T18:52:40,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-03-11,30,21,24.2,30.4,21,24.4,17.9,69.6,1.1,100,12.5,rain,0,0,36.7,35.3,252.3,1013.7,78.6,13.3,249.7,21.5,9,10,2023-03-11T06:45:32,2023-03-11T18:52:24,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HKKI,63708099999"
"Kericho, Kenya",2023-03-12,27,21,23.1,27.9,21,23.2,17.7,72,32.2,100,70.83,rain,0,0,43.6,33.5,242.3,1015,69.6,11.6,220.8,19.1,9,30,2023-03-12T06:45:16,2023-03-12T18:52:08,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-03-13,29.1,18.3,23.4,29.8,18.3,23.6,17.1,69.2,11.4,100,54.17,rain,0,0,50,39.4,273.8,1013.8,65.7,14.2,260.9,22.5,9,10,2023-03-13T06:45:01,2023-03-13T18:51:51,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-03-14,24.8,16.5,21,24.8,16.5,21,17.5,80.5,9.9,100,54.17,rain,0,0,31.3,29.5,274.6,1014.4,76.4,14.6,160.3,13.9,7,30,2023-03-14T06:44:45,2023-03-14T18:51:34,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-03-15,26,20,22.2,26,20,22.2,17.8,77.3,18.6,100,70.83,rain,0,0,35.3,20.5,232.8,1015.3,83.5,12.2,186.3,16.2,8,30,2023-03-15T06:44:29,2023-03-15T18:51:16,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999"
"Kericho, Kenya",2023-03-16,28,18,22.4,28.3,18,22.5,17.9,77.8,31.8,100,83.33,rain,0,0,34.6,20.5,246.5,1014.8,81.8,11.8,194.3,16.9,8,30,2023-03-16T06:44:13,2023-03-16T18:50:59,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"HKKI,63708099999"
"Kericho, Kenya",2023-03-17,28.9,17.9,22.5,29.4,17.9,22.7,17.1,73.5,3.8,100,41.67,rain,0,0,29.5,27.7,218.9,1012.5,67.3,17,257.7,22.3,9,10,2023-03-17T06:43:56,2023-03-17T18:50:41,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-03-18,28,15,22.6,29.7,15,22.7,17.7,74.9,4.3,100,33.33,rain,0,0,27.4,18.4,261.8,1015.5,86.5,15.5,238.2,20.7,8,10,2023-03-18T06:43:40,2023-03-18T18:50:23,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"HKKI,63708099999,remote"
"Kericho, Kenya",2023-03-19,29,18,22.8,29.5,18,23,17.6,74,8.8,100,54.17,rain,0,0,51.8,29.5,251.6,1015.9,70.5,12.8,258.1,22.2,9,10,2023-03-19T06:43:23,2023-03-19T18:50:05,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"HKKI,63708099999"
"Kericho, Kenya",2023-03-20,28,18,21.7,28.9,18,21.9,17.7,79.3,51.4,100,91.67,rain,0,0,40,38.9,257.9,1016.3,83.3,11.8,238.6,20.5,8,30,2023-03-20T06:43:06,2023-03-20T18:49:46,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"HKKI,63708099999"
